sequence_id	Hugenholtz prokMSA_id	Hugenholtz Simrank id	Hugenholtz DNAML id	Hugenholtz DNAML columns	Hugenholtz tax string
Elev_16S_1230a	54107	71.38	0.91738		763	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1232a	54107	79.47	0.942888	752	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1233a	190020	80.29	0.966433	764	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Elev_16S_1234a	119654	49.88	0.857688	728	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1235a	30678	74.4	0.936376	763	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; NRP-P; otu_23
Elev_16S_1237a	141804	57.85	0.940853	639	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Elev_16S_1238a	54107	79.09	0.945198	764	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1239a	32035	88.04	0.974412	762	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1240a	140032	41.07	0.805393	766	Hugenholtz:Archaea; Thermoplasmata_Eury; E2; terrestrial_group; Unclassified; otu_122
Elev_16S_1241a	190020	81.67	0.969427	768	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Elev_16S_1242a	54107	78.56	0.94639		762	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1245a	144107	65.55	0.942553	697	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1246a	143651	65.09	0.933164	696	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1247a	140032	37.68	0.798766	766	Hugenholtz:Archaea; Thermoplasmata_Eury; E2; terrestrial_group; Unclassified; otu_122
Elev_16S_1248a	144887	59.83	0.915883	701	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Elev_16S_1249a	115168	50	0.84279		745	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1250a	142340	63.28	0.942568	696	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1251a	54107	78.35	0.945126	764	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1252a	119654	54.65	0.879126	763	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1254a	140032	41.26	0.811047	766	Hugenholtz:Archaea; Thermoplasmata_Eury; E2; terrestrial_group; Unclassified; otu_122
Elev_16S_1255a	141804	57.27	0.939152	639	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Elev_16S_1256a	142340	63.66	0.944297	697	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1257a	148506	53.86	0.903165	724	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1258a	144887	58.58	0.908383	697	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Elev_16S_1259a	142340	64.62	0.947393	697	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1260a	140032	41.98	0.805044	767	Hugenholtz:Archaea; Thermoplasmata_Eury; E2; terrestrial_group; Unclassified; otu_122
Elev_16S_1261a	24479	65.93	0.918819	762	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1262a	54107	72.01	0.917511	764	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1263a	148506	56.75	0.902991	730	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1264a	148506	50.72	0.892628	677	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1265a	185612	65.43	0.896349	759	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; Cenarchaeum; Unclassified; otu_15
Elev_16S_1266a	30678	75.57	0.944225	767	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; NRP-P; otu_23
Elev_16S_1267a	142340	62.7	0.928179	697	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1268a	141495	57.5	0.917336	674	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1269a	30678	83.61	0.950736	765	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; NRP-P; otu_23
Elev_16S_1270a	30678	88.59	0.967727	765	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; NRP-P; otu_23
Elev_16S_1271a	140032	42.09	0.811352	767	Hugenholtz:Archaea; Thermoplasmata_Eury; E2; terrestrial_group; Unclassified; otu_122
Elev_16S_1272a	140032	41.31	0.811323	767	Hugenholtz:Archaea; Thermoplasmata_Eury; E2; terrestrial_group; Unclassified; otu_122
Elev_16S_1273a	190020	83.35	0.973468	768	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Elev_16S_1274a	141804	56.3	0.935301	637	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Elev_16S_1275a	54107	79.09	0.94655		764	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1276a	185612	65.51	0.90193		763	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; Cenarchaeum; Unclassified; otu_15
Elev_16S_1277a	115168	52.3	0.85324		748	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1278a	115209	52.18	0.849418	761	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1279a	185612	66.47	0.909226	761	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; Cenarchaeum; Unclassified; otu_15
Elev_16S_1280a	140032	41.73	0.811323	767	Hugenholtz:Archaea; Thermoplasmata_Eury; E2; terrestrial_group; Unclassified; otu_122
Elev_16S_1281a	140032	41.56	0.809666	767	Hugenholtz:Archaea; Thermoplasmata_Eury; E2; terrestrial_group; Unclassified; otu_122
Elev_16S_1282a	190020	78.69	0.962276	764	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Elev_16S_1283a	190020	80.88	0.966433	764	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Elev_16S_1285a	141782	54.19	0.929778	647	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Elev_16S_1286a	104689	69.68	0.91783		765	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1287a	190020	79.98	0.963628	763	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Elev_16S_1288a	30678	66.44	0.891814	757	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; NRP-P; otu_23
Elev_16S_1289a	142253	57.69	0.941027	640	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Elev_16S_1290a	119654	50.06	0.852993	746	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1291a	54107	79.09	0.94655		764	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1292a	190020	80.02	0.962305	764	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Elev_16S_1293a	185612	64.95	0.901697	762	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; Cenarchaeum; Unclassified; otu_15
Elev_16S_1294a	143651	62.94	0.922002	697	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1295a	185612	66.15	0.899139	756	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; Cenarchaeum; Unclassified; otu_15
Elev_16S_1296a	30678	66.44	0.892265	760	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; NRP-P; otu_23
Elev_16S_1298a	141804	57.79	0.939254	640	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Elev_16S_1299a	30678	75.78	0.941042	765	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; NRP-P; otu_23
Elev_16S_1300a	108956	58.08	0.856103	760	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; Cenarchaeum; SB95-57; Unclassified; otu_19
Elev_16S_1301a	141804	55.27	0.935795	640	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Elev_16S_1302a	119654	49.77	0.852993	746	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1303a	142340	63.05	0.948062	705	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1305a	141804	58.15	0.940954	640	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Elev_16S_1306a	185612	65	0.896436	759	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; Cenarchaeum; Unclassified; otu_15
Elev_16S_1307a	115209	53.6	0.850929	760	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1308a	141804	57.41	0.939254	640	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Elev_16S_1309a	140032	41.86	0.805044	767	Hugenholtz:Archaea; Thermoplasmata_Eury; E2; terrestrial_group; Unclassified; otu_122
Elev_16S_1310a	185612	66.91	0.899561	759	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; Cenarchaeum; Unclassified; otu_15
Elev_16S_1311a	144107	55.37	0.890637	679	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1312a	190020	79.67	0.970721	768	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Elev_16S_1313a	190020	80.14	0.962305	764	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Elev_16S_1314a	141403	57.16	0.932234	640	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Elev_16S_1315a	185612	65.55	0.897904	758	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; Cenarchaeum; Unclassified; otu_15
Elev_16S_1316a	30678	88.1	0.96623		762	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; NRP-P; otu_23
Elev_16S_1317a	142340	63.64	0.930199	697	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1318a	30678	83.98	0.955227	745	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; NRP-P; otu_23
Elev_16S_1319a	140032	41.12	0.80705		766	Hugenholtz:Archaea; Thermoplasmata_Eury; E2; terrestrial_group; Unclassified; otu_122
Elev_16S_1320a	144887	60.8	0.928528	697	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Elev_16S_1321a	185612	66.51	0.896698	759	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; Cenarchaeum; Unclassified; otu_15
Elev_16S_1322a	185612	65.31	0.898035	759	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; Cenarchaeum; Unclassified; otu_15
Elev_16S_1323a	190020	80.45	0.963439	759	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Elev_16S_1324a	190020	83.35	0.973468	768	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Elev_16S_1325a	30678	87.75	0.96636		765	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; NRP-P; otu_23
Elev_16S_1326a	185612	66.91	0.899561	759	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; Cenarchaeum; Unclassified; otu_15
Elev_16S_1327a	30678	76.08	0.945591	767	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; NRP-P; otu_23
Elev_16S_1329a	140032	41.36	0.811105	766	Hugenholtz:Archaea; Thermoplasmata_Eury; E2; terrestrial_group; Unclassified; otu_122
Elev_16S_1331a	141804	58.12	0.940562	636	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Elev_16S_1333a	185612	66.15	0.899561	759	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; Cenarchaeum; Unclassified; otu_15
Elev_16S_1334a	185612	66.91	0.899561	759	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; Cenarchaeum; Unclassified; otu_15
Elev_16S_1335a	185612	65.67	0.90177		762	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; Cenarchaeum; Unclassified; otu_15
Elev_16S_1336a	140032	40.87	0.797676	767	Hugenholtz:Archaea; Thermoplasmata_Eury; E2; terrestrial_group; Unclassified; otu_122
Elev_16S_1337a	115168	52.05	0.85138		744	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1338a	115168	49.53	0.848909	748	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1339a	142340	61.9	0.935024	699	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1340a	140032	41.73	0.811323	767	Hugenholtz:Archaea; Thermoplasmata_Eury; E2; terrestrial_group; Unclassified; otu_122
Elev_16S_1341a	185612	66.91	0.899561	759	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; Cenarchaeum; Unclassified; otu_15
Elev_16S_1342a	140032	41.36	0.811033	766	Hugenholtz:Archaea; Thermoplasmata_Eury; E2; terrestrial_group; Unclassified; otu_122
Elev_16S_1343a	143651	61.81	0.924952	693	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1344a	143651	63.45	0.928644	697	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1345a	76092	61.66	0.864213	762	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1347a	143651	63.04	0.927074	697	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1348a	54107	79.28	0.942975	753	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1349a	190020	80.02	0.970735	768	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Elev_16S_1350a	144107	64.2	0.939428	697	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1351a	119654	49.18	0.852266	736	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1353a	115168	51.83	0.856568	746	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1354a	185056	52.18	0.889183	760	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1355a	185612	65.95	0.898064	759	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; Cenarchaeum; Unclassified; otu_15
Elev_16S_1356a	185612	66.83	0.898849	754	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; Cenarchaeum; Unclassified; otu_15
Elev_16S_1357a	32035	84.98	0.970241	761	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1358a	185612	66.91	0.899561	759	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; Cenarchaeum; Unclassified; otu_15
Elev_16S_1359a	119654	53.39	0.877338	763	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1360a	141782	59.63	0.931638	635	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Elev_16S_1361a	141804	56.94	0.928368	638	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Elev_16S_1362a	190020	71.26	0.936769	763	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Elev_16S_1363a	185612	66.47	0.898064	759	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; Cenarchaeum; Unclassified; otu_15
Elev_16S_1366a	32035	90.21	0.979935	762	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1367a	141804	56.86	0.937306	639	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Elev_16S_1369a	115209	51.84	0.847455	760	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1370a	185612	65.63	0.898035	759	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; Cenarchaeum; Unclassified; otu_15
Elev_16S_1371a	190020	78.69	0.969369	768	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Elev_16S_1372a	144887	60.87	0.928528	697	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Elev_16S_1373a	144887	60.87	0.928528	697	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Elev_16S_1374a	143651	63.42	0.928644	697	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1375a	30678	78.83	0.946681	765	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; NRP-P; otu_23
Elev_16S_1376a	140032	40.44	0.80798		767	Hugenholtz:Archaea; Thermoplasmata_Eury; E2; terrestrial_group; Unclassified; otu_122
Elev_16S_1378a	143651	63.62	0.928644	697	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1379a	30678	81.14	0.954878	760	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; NRP-P; otu_23
Elev_16S_1380a	32035	90.76	0.971389	752	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1382a	200010	39.81	0.786935	760	Hugenholtz:Archaea; Thermoplasmata_Eury; E2; terrestrial_group; SBAK-shallow-14; otu_125
Elev_16S_1383a	30678	67.87	0.917947	769	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; NRP-P; otu_23
Elev_16S_1384a	142340	63.43	0.942655	697	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1385a	185612	65.82	0.897046	761	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; Cenarchaeum; Unclassified; otu_15
Elev_16S_1386a	141804	56.1	0.935751	639	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Elev_16S_1387a	185612	67.03	0.899561	759	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; Cenarchaeum; Unclassified; otu_15
Elev_16S_1390a	143651	64.53	0.939734	699	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1391a	54107	77.33	0.942204	764	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1392a	148506	51.53	0.899168	699	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1394a	30678	56.36	0.854592	757	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; NRP-P; otu_23
Elev_16S_1396a	185612	65.46	0.897948	759	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; Cenarchaeum; Unclassified; otu_15
Elev_16S_1397a	54107	67.1	0.893079	763	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1398a	30678	88.59	0.967727	765	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; NRP-P; otu_23
Elev_16S_1399a	54107	78.26	0.943774	764	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1400a	190020	75.8	0.956695	763	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Elev_16S_1401a	30678	73.87	0.934937	763	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; NRP-P; otu_23
Elev_16S_1402a	141804	58.27	0.944326	640	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Elev_16S_1403a	190020	79.88	0.970735	768	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Elev_16S_1404a	140032	41.78	0.808707	768	Hugenholtz:Archaea; Thermoplasmata_Eury; E2; terrestrial_group; Unclassified; otu_122
Elev_16S_1406a	115168	52.05	0.85138		744	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1407a	30678	74.25	0.939588	764	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; NRP-P; otu_23
Elev_16S_1408a	190020	83.25	0.969325	766	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Elev_16S_1409a	185612	66.91	0.899561	759	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; Cenarchaeum; Unclassified; otu_15
Elev_16S_1410a	190020	80.05	0.965052	764	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Elev_16S_1411a	54107	79.09	0.94655		764	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1412a	142340	64.35	0.945417	693	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1413a	140032	40.92	0.803809	767	Hugenholtz:Archaea; Thermoplasmata_Eury; E2; terrestrial_group; Unclassified; otu_122
Elev_16S_1414a	190020	80.95	0.962305	764	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Elev_16S_1415a	141804	57.11	0.939138	639	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Elev_16S_1416a	54107	75.3	0.939399	764	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1417a	54107	79.02	0.946507	764	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1419a	54107	68.83	0.915098	764	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1420a	142340	62.67	0.923513	697	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1421a	119654	53.1	0.874358	763	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1422a	141804	56.13	0.93578		640	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Elev_16S_1423a	143621	43.17	0.813489	698	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1425a	141804	56.99	0.929937	637	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Elev_16S_1426a	144887	64.49	0.9436		705	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Elev_16S_1427a	140032	42.04	0.811352	767	Hugenholtz:Archaea; Thermoplasmata_Eury; E2; terrestrial_group; Unclassified; otu_122
Elev_16S_1428a	32035	90.23	0.979906	762	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1429a	30678	88.08	0.967683	764	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; NRP-P; otu_23
Elev_16S_1430a	141804	57.66	0.939472	643	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Elev_16S_1432a	144107	65.05	0.940954	697	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1434a	190020	70.9	0.944356	767	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Elev_16S_1435a	141804	57.51	0.939269	640	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Elev_16S_1436a	140032	41.99	0.811352	767	Hugenholtz:Archaea; Thermoplasmata_Eury; E2; terrestrial_group; Unclassified; otu_122
Elev_16S_1437a	185612	66.15	0.899561	759	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; Cenarchaeum; Unclassified; otu_15
Elev_16S_1438a	185612	66.15	0.897933	759	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; Cenarchaeum; Unclassified; otu_15
Elev_16S_1441a	30678	58.02	0.849432	762	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; NRP-P; otu_23
Elev_16S_1442a	190020	83.03	0.972131	768	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Elev_16S_1443a	190020	79	0.96091		764	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Elev_16S_1444a	30678	74.79	0.939269	760	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; NRP-P; otu_23
Elev_16S_1445a	142340	63.53	0.942204	692	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1446a	140032	42.04	0.811352	767	Hugenholtz:Archaea; Thermoplasmata_Eury; E2; terrestrial_group; Unclassified; otu_122
Elev_16S_1447a	100780	82.86	0.949675	747	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1448a	144887	65.54	0.946507	705	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Elev_16S_1450a	141804	56.56	0.937321	640	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Elev_16S_1452a	190786	39.37	0.794449	769	Hugenholtz:Archaea; Thermoplasmata_Eury; E3; Unclassified; otu_129
Elev_16S_1453a	143651	59.1	0.915781	699	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1454a	54107	79.24	0.946507	764	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1455a	30678	87.96	0.96636		765	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; NRP-P; otu_23
Elev_16S_1456a	144887	49.88	0.888835	697	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Elev_16S_1457a	190020	83.23	0.972101	768	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
